Feature,Pearson_Corr,Abs_Pearson_Corr
買超第2名分點前7天張增減,0.027822693809866905,0.027822693809866905
賣超第9名分點前5天賣均值(千),0.027822013944387436,0.027822013944387436
買超第6名分點前8天買金額(千),0.027819659560918808,0.027819659560918808
買超第12名分點前4天買均張,0.02780560776591301,0.02780560776591301
賣超第5名分點前4天金額增減(千),-0.02779989503324032,0.02779989503324032
買超第10名分點前17天買均值(千),0.027798568829894066,0.027798568829894066
買超第4名分點前13天買金額(千),0.027798103168606758,0.027798103168606758
賣超第10名分點前19天賣均值(千),0.027795566245913506,0.027795566245913506
賣超第13名分點前13天張增減,-0.027789130806922913,0.027789130806922913
賣超第5名分點前8天張增減,-0.027784524485468864,0.027784524485468864
買超第5名分點前10天買金額(千),0.027783609926700592,0.027783609926700592
賣超第9名分點前11天張增減,-0.027782315388321877,0.027782315388321877
買超第5名分點前10天張增減,0.027780821546912193,0.027780821546912193
買超第4名分點前13天張增減,0.027760835364460945,0.027760835364460945
賣超第8名分點前16天張增減,-0.02775520458817482,0.02775520458817482
買超第6名分點前19天張增減,0.027754491195082664,0.027754491195082664
買超第14名分點前18天張增減,0.027752138674259186,0.027752138674259186
買超第13名分點前2天賣張,0.027749869972467422,0.027749869972467422
賣超第1名分點前13天賣均張,0.02774829789996147,0.02774829789996147
買超第11名分點前4天賣張,0.027740290388464928,0.027740290388464928
買超第7名分點前19天張增減,0.027738410979509354,0.027738410979509354
買超第11名分點前10天買張,0.027734560891985893,0.027734560891985893
賣超第5名分點買均價,0.027730735018849373,0.027730735018849373
賣超第7名分點前9天賣張,0.027729859575629234,0.027729859575629234
賣超第12名分點前6天賣均值(千),0.027729548513889313,0.027729548513889313
買超第12名分點前18天張增減,0.02772369794547558,0.02772369794547558
買超第3名分點前2天買均值(千),0.027716277167201042,0.027716277167201042
賣超第11名分點前18天張增減,-0.027715366333723068,0.027715366333723068
買超第15名分點前1天賣均值(千),0.02770891785621643,0.02770891785621643
買超第10名分點前7天買均值(千),0.027707159519195557,0.027707159519195557
賣超第12名分點前18天金額增減(千),-0.027705565094947815,0.027705565094947815
賣超第3名分點前4天張增減,-0.02770494483411312,0.02770494483411312
賣超第10名分點前1天買張,0.027693534269928932,0.027693534269928932
買超第13名分點前9天買均值(千),0.027686402201652527,0.027686402201652527
賣超第13名分點前8天賣均值(千),0.027679001912474632,0.027679001912474632
賣超第6名分點賣均張,0.027659805491566658,0.027659805491566658
買超第7名分點前10天買張,0.027642132714390755,0.027642132714390755
賣超第13名分點前19天金額增減(千),-0.027637137100100517,0.027637137100100517
賣超第6名分點前3天賣均值(千),0.027632851153612137,0.027632851153612137
賣超第12名分點前4天賣均張,0.027629297226667404,0.027629297226667404
賣超第14名分點前3天賣均張,0.027627112343907356,0.027627112343907356
買超第9名分點前10天買均值(千),0.027623068541288376,0.027623068541288376
買超第1名分點前4天金額增減(千),0.02762088179588318,0.02762088179588318
賣超第9名分點前8天賣張,0.02761598490178585,0.02761598490178585
賣超第15名分點前4天賣均張,0.027603575959801674,0.027603575959801674
賣超第11名分點前18天金額增減(千),-0.027600938454270363,0.027600938454270363
賣超第10名分點前14天金額增減(千),-0.02757921628654003,0.02757921628654003
買超第15名分點前12天買均值(千),0.02757810428738594,0.02757810428738594
買超第13名分點前18天張增減,0.027568304911255836,0.027568304911255836
買超第3名分點前6天買均值(千),0.027563903480768204,0.027563903480768204
賣超第11名分點前9天賣張,0.027561672031879425,0.027561672031879425
個股主力買賣超統計_近10日主力買賣超(%),0.02756010927259922,0.02756010927259922
賣超第14名分點前5天賣均張,0.027557214722037315,0.027557214722037315
賣超第8名分點前6天賣張,0.02754424512386322,0.02754424512386322
賣超第11名分點前14天賣張,0.0275399312376976,0.0275399312376976
賣超第7名分點前7天金額增減(千),-0.027539903298020363,0.027539903298020363
主力券商_前6天分點進出,0.027535388246178627,0.027535388246178627
買超第4名分點前7天買張,0.027534447610378265,0.027534447610378265
賣超第14名分點前10天賣均值(千),0.027519460767507553,0.027519460767507553
買超第5名分點前13天買金額(千),0.027513371780514717,0.027513371780514717
賣超第10名分點前16天張增減,-0.027509981766343117,0.027509981766343117
買超第7名分點前19天金額增減(千),0.027506209909915924,0.027506209909915924
買超第4名分點前11天金額增減(千),0.02750018984079361,0.02750018984079361
賣超第6名分點前5天賣均值(千),0.02749546244740486,0.02749546244740486
買超第2名分點前2天買均張,0.027487484738230705,0.027487484738230705
買超第5名分點前2天賣均價,0.027485745027661324,0.027485745027661324
賣超第1名分點前2天賣金額(千),0.02747335284948349,0.02747335284948349
賣超第9名分點前14天金額增減(千),-0.027470149099826813,0.027470149099826813
買超第6名分點前2天賣均價,0.027469344437122345,0.027469344437122345
買超第6名分點前5天買張,0.027462858706712723,0.027462858706712723
賣超第7名分點前16天賣金額(千),0.027462150901556015,0.027462150901556015
賣超第6名分點前5天賣張,0.027453182265162468,0.027453182265162468
賣超第10名分點前20天金額增減(千),-0.027443859726190567,0.027443859726190567
賣超第1名分點前16天賣均值(千),0.027424847707152367,0.027424847707152367
賣超第8名分點前11天金額增減(千),-0.027424689382314682,0.027424689382314682
買超第7名分點前1天賣均價,0.027416393160820007,0.027416393160820007
賣超第14名分點前16天賣均值(千),0.027410706505179405,0.027410706505179405
賣超第10名分點前8天賣均張,0.0274039376527071,0.0274039376527071
賣超第7名分點前4天金額增減(千),-0.0273944940418005,0.0273944940418005
買超第15名分點前4天買均張,0.027379540726542473,0.027379540726542473
買超第1名分點前13天買金額(千),0.027379486709833145,0.027379486709833145
賣超第1名分點前5天賣均張,0.027375340461730957,0.027375340461730957
買超第9名分點前7天買金額(千),0.02735855057835579,0.02735855057835579
買超第5名分點前1天賣均價,0.02735552005469799,0.02735552005469799
賣超第15名分點前20天賣均值(千),0.027351852506399155,0.027351852506399155
賣超第5名分點前13天金額增減(千),-0.027343912050127983,0.027343912050127983
買超第13名分點前20天張增減,0.027338191866874695,0.027338191866874695
買超第11名分點前18天張增減,0.027336377650499344,0.027336377650499344
買超第4名分點前17天買金額(千),0.027334116399288177,0.027334116399288177
賣超第14名分點前13天賣金額(千),0.027329348027706146,0.027329348027706146
買超第7名分點前19天買均值(千),0.027325958013534546,0.027325958013534546
賣超第15名分點前3天買均值(千),0.027318812906742096,0.027318812906742096
賣超第14名分點前20天張增減,-0.02731013298034668,0.02731013298034668
賣超第11名分點前11天賣均值(千),0.02730821818113327,0.02730821818113327
賣超第6名分點前3天賣張,0.02730465494096279,0.02730465494096279
賣超第7名分點前2天賣均值(千),0.02730165235698223,0.02730165235698223
賣超第3名分點前12天金額增減(千),-0.027295880019664764,0.027295880019664764
賣超第4名分點前4天金額增減(千),-0.027290375903248787,0.027290375903248787
買超第1名分點前2天買均值(千),0.027288682758808136,0.027288682758808136
賣超第2名分點前4天張增減,-0.027287885546684265,0.027287885546684265
賣超第11名分點前8天賣均值(千),0.027282627299427986,0.027282627299427986
賣超第15名分點前2天買均值(千),0.027270423248410225,0.027270423248410225
賣超第12名分點前19天金額增減(千),-0.02726653963327408,0.02726653963327408
買超第14名分點前4天買張,0.027252383530139923,0.027252383530139923
買超第11名分點前12天買張,0.027249008417129517,0.027249008417129517
賣超第13名分點買均價,0.02724449709057808,0.02724449709057808
賣超第10名分點前4天賣張,0.02723327837884426,0.02723327837884426
買超第12名分點前8天買均值(千),0.027224550023674965,0.027224550023674965
買超第8名分點前7天買金額(千),0.02722208760678768,0.02722208760678768
買超第5名分點前15天張增減,0.027220914140343666,0.027220914140343666
賣超第15名分點前20天張增減,-0.0272180438041687,0.0272180438041687
賣超第8名分點賣均張,0.027217043563723564,0.027217043563723564
賣超第4名分點前5天張增減,-0.027206184342503548,0.027206184342503548
賣超第8名分點前5天賣張,0.027205968275666237,0.027205968275666237
買超第11名分點前9天買張,0.02719804272055626,0.02719804272055626
買超第15名分點前13天買均值(千),0.027196479961276054,0.027196479961276054
賣超第4名分點前5天買均值(千),0.027187734842300415,0.027187734842300415
買超第15名分點前7天買均張,0.027181873098015785,0.027181873098015785
賣超第9名分點前12天張增減,-0.027179492637515068,0.027179492637515068
賣超第5名分點賣均張,0.02717537432909012,0.02717537432909012
賣超第3名分點前9天金額增減(千),-0.027167461812496185,0.027167461812496185
買超第5名分點前19天金額增減(千),0.027165278792381287,0.027165278792381287
買超第6名分點前12天買張,0.027164751663804054,0.027164751663804054
賣超第13名分點前15天金額增減(千),-0.027164146304130554,0.027164146304130554
買超第2名分點前8天張增減,0.02715940773487091,0.02715940773487091
買超第5名分點前13天買張,0.02715558558702469,0.02715558558702469
買超第7名分點前16天金額增減(千),0.02715454250574112,0.02715454250574112
賣超第8名分點買均價,0.02715291827917099,0.02715291827917099
賣超第5名分點前7天金額增減(千),-0.027151715010404587,0.027151715010404587
賣超第7名分點前6天賣張,0.027148399502038956,0.027148399502038956
買超第2名分點前6天買張,0.027148040011525154,0.027148040011525154
賣超第9名分點前16天張增減,-0.02713257074356079,0.02713257074356079
賣超第13名分點前4天賣張,0.027124473825097084,0.027124473825097084
賣超第10名分點前8天賣金額(千),0.027118299156427383,0.027118299156427383
買超第7名分點前10天買均張,0.02711593545973301,0.02711593545973301
買超第4名分點前12天張增減,0.027115387842059135,0.027115387842059135
賣超第11名分點前7天賣均值(千),0.027115222066640854,0.027115222066640854
賣超第11名分點前3天賣均張,0.02709515579044819,0.02709515579044819
買超第2名分點前2天買均值(千),0.027090994641184807,0.027090994641184807
買超第5名分點前1天賣張,0.02709018997848034,0.02709018997848034
買超第2名分點前11天買張,0.027073519304394722,0.027073519304394722
買超第5名分點前5天買金額(千),0.027066370472311974,0.027066370472311974
賣超第10名分點前18天金額增減(千),-0.027066227048635483,0.027066227048635483
賣超第3名分點前4天賣張,0.027064865455031395,0.027064865455031395
賣超第15名分點前19天張增減,-0.027041945606470108,0.027041945606470108
賣超第11名分點前19天金額增減(千),-0.02703770622611046,0.02703770622611046
買超第9名分點前18天張增減,0.027034951373934746,0.027034951373934746
買超第4名分點前1天買均張,0.027030304074287415,0.027030304074287415
買超第13名分點前17天買均值(千),0.02702461928129196,0.02702461928129196
買超第9名分點前6天買金額(千),0.02702292799949646,0.02702292799949646
買超第8名分點賣張,0.02702164277434349,0.02702164277434349
買超第9名分點前11天買張,0.027020568028092384,0.027020568028092384
買超第1名分點前7天買金額(千),0.02701948955655098,0.02701948955655098
賣超第4名分點前6天張增減,-0.027015874162316322,0.027015874162316322
買超第6名分點前19天金額增減(千),0.027006536722183228,0.027006536722183228
賣超第2名分點前12天金額增減(千),-0.027001377195119858,0.027001377195119858
買超第4名分點賣金額(千),0.02699272334575653,0.02699272334575653
買超第10名分點賣均價,0.02698557637631893,0.02698557637631893
賣超第15名分點前6天賣金額(千),0.026969078928232193,0.026969078928232193
買超第13名分點前4天買均張,0.026968935504555702,0.026968935504555702
買超第15名分點前8天買金額(千),0.026966076344251633,0.026966076344251633
買超第10名分點前18天張增減,0.026964260265231133,0.026964260265231133
賣超第14名分點前7天賣均值(千),0.026956526562571526,0.026956526562571526
買超第2名分點前13天買金額(千),0.02694081887602806,0.02694081887602806
買超第6名分點前7天買張,0.026936931535601616,0.026936931535601616
賣超第9名分點前5天賣金額(千),0.026932932436466217,0.026932932436466217
賣超第5名分點前6天賣張,0.02693154104053974,0.02693154104053974
賣超第9名分點前11天賣均值(千),0.026921598240733147,0.026921598240733147
買超第8名分點前7天買張,0.026918968185782433,0.026918968185782433
買超第13名分點前7天買均值(千),0.026912152767181396,0.026912152767181396
買超第2名分點前16天買金額(千),0.026903856545686722,0.026903856545686722
買超第15名分點前17天買均張,0.02690068632364273,0.02690068632364273
買超第5名分點買均值(千),0.026900121942162514,0.026900121942162514
賣超第15名分點前15天張增減,-0.026895105838775635,0.026895105838775635
賣超第4名分點前12天賣金額(千),0.02689458802342415,0.02689458802342415
買超第5名分點前10天買張,0.02689097262918949,0.02689097262918949
買超第2名分點前7天買金額(千),0.026879265904426575,0.026879265904426575
買超第2名分點前12天金額增減(千),0.02687724679708481,0.02687724679708481
賣超第5名分點前12天賣金額(千),0.02687344141304493,0.02687344141304493
賣超第1名分點前1天買均價,0.026869995519518852,0.026869995519518852
買超第5名分點前19天張增減,0.026868095621466637,0.026868095621466637
賣超第15名分點前2天買張,0.02686675824224949,0.02686675824224949
買超第10名分點前14天買均值(千),0.026861976832151413,0.026861976832151413
買超第6名分點前17天買金額(千),0.026855720207095146,0.026855720207095146
買超第1名分點前3天買均張,0.026855330914258957,0.026855330914258957
買超第1名分點前6天買張,0.026854632422327995,0.026854632422327995
買超第15名分點前12天賣金額(千),0.02685461938381195,0.02685461938381195
賣超第3名分點前6天張增減,-0.02685362659394741,0.02685362659394741
買超第4名分點前7天買均值(千),0.026840370148420334,0.026840370148420334
買超第2名分點前12天買金額(千),0.026823539286851883,0.026823539286851883
個股券商分點籌碼分析_近5日買進分佈係數,0.026821108534932137,0.026821108534932137
買超第9名分點前10天買均張,0.02682107500731945,0.02682107500731945
買超第1名分點前12天買金額(千),0.026819761842489243,0.026819761842489243
買超第10名分點前10天買均張,0.026808323338627815,0.026808323338627815
買超第15名分點前20天買張,0.02680538222193718,0.02680538222193718
買超第2名分點前17天張增減,0.026804152876138687,0.026804152876138687
買超第10名分點賣均張,0.026798557490110397,0.026798557490110397
買超第8名分點前5天買張,0.02679763361811638,0.02679763361811638
買超第8名分點前16天張增減,0.026793086901307106,0.026793086901307106
買超第1名分點前5天張增減,0.026791756972670555,0.026791756972670555
賣超第15名分點前9天買均值(千),0.026788996532559395,0.026788996532559395
賣超第1名分點前5天金額增減(千),-0.0267808735370636,0.0267808735370636
買超第8名分點前12天買張,0.02677946351468563,0.02677946351468563
買超第9名分點前14天金額增減(千),0.026771077886223793,0.026771077886223793
買超第1名分點前13天金額增減(千),0.026758534833788872,0.026758534833788872
買超第12名分點前16天買張,0.026746120303869247,0.026746120303869247
買超第8名分點前14天金額增減(千),0.026744987815618515,0.026744987815618515
賣超第12名分點前15天金額增減(千),-0.026741426438093185,0.026741426438093185
買超第5名分點前17天買張,0.0267183855175972,0.0267183855175972
賣超第12名分點前8天賣金額(千),0.026712175458669662,0.026712175458669662
賣超第11名分點前14天賣均值(千),0.026704566553235054,0.026704566553235054
賣超第5名分點前16天張增減,-0.0267043374478817,0.0267043374478817
賣超第12名分點前20天賣張,0.026700759306550026,0.026700759306550026
買超第9名分點前13天賣張,0.026697596535086632,0.026697596535086632
賣超第10名分點前2天賣金額(千),0.02668498270213604,0.02668498270213604
賣超第4名分點前5天金額增減(千),-0.02668367512524128,0.02668367512524128
賣超第15名分點前18天賣均值(千),0.026681330054998398,0.026681330054998398
賣超第14名分點前10天賣金額(千),0.026681292802095413,0.026681292802095413
買超第12名分點前7天買金額(千),0.026670537889003754,0.026670537889003754
賣超第4名分點前6天賣張,0.02666383795440197,0.02666383795440197
買超第6名分點前6天買金額(千),0.026661451905965805,0.026661451905965805
買超第7名分點前17天買張,0.02666052058339119,0.02666052058339119
買超第4名分點前19天買張,0.026656650006771088,0.026656650006771088
賣超第4名分點前8天張增減,-0.026648536324501038,0.026648536324501038
賣超第14名分點前15天張增減,-0.026629241183400154,0.026629241183400154
賣超第5名分點前5天賣張,0.026622194796800613,0.026622194796800613
賣超第15名分點前1天買張,0.02662169374525547,0.02662169374525547
賣超第10名分點前19天金額增減(千),-0.026616957038640976,0.026616957038640976
買超第5名分點前8天買張,0.02661513164639473,0.02661513164639473
賣超第7名分點前9天賣均值(千),0.02661234699189663,0.02661234699189663
買超第2名分點買均張,0.0266109611839056,0.0266109611839056
賣超第11名分點前8天賣張,0.026609817519783974,0.026609817519783974
買超第15名分點前13天買金額(千),0.026605702936649323,0.026605702936649323
賣超第3名分點前1天買張,0.026599988341331482,0.026599988341331482
賣超第4名分點前18天金額增減(千),-0.02659975364804268,0.02659975364804268
賣超第9名分點前14天張增減,-0.026597360149025917,0.026597360149025917
賣超第10名分點前4天賣均張,0.02659374102950096,0.02659374102950096
買超第9名分點前17天買張,0.026592768728733063,0.026592768728733063
賣超第6名分點前4天賣張,0.026586756110191345,0.026586756110191345
買超第2名分點前4天買金額(千),0.026581257581710815,0.026581257581710815
買超第11名分點前8天買均張,0.02656802162528038,0.02656802162528038
買超第8名分點前6天買均張,0.026558946818113327,0.026558946818113327
買超第15名分點賣均張,0.026558326557278633,0.026558326557278633
買超第5名分點前15天買張,0.026557104662060738,0.026557104662060738
買超第2名分點前19天張增減,0.026555057615041733,0.026555057615041733
賣超第3名分點前8天張增減,-0.02655215747654438,0.02655215747654438
買超第2名分點前10天買張,0.026551419869065285,0.026551419869065285
買超第3名分點前17天張增減,0.026549873873591423,0.026549873873591423
賣超第5名分點前3天賣金額(千),0.026549197733402252,0.026549197733402252
買超第15名分點前6天買均張,0.026546945795416832,0.026546945795416832
個股券商分點區域分析_近20日買超2分點區域密度,0.02654331736266613,0.02654331736266613
買超第7名分點前17天買金額(千),0.026539795100688934,0.026539795100688934
賣超第5名分點前16天金額增減(千),-0.02653752639889717,0.02653752639889717
賣超第14名分點前19天張增減,-0.026536647230386734,0.026536647230386734
買超第3名分點前13天買金額(千),0.026534905657172203,0.026534905657172203
買超第9名分點前18天金額增減(千),0.02653316594660282,0.02653316594660282
買超第4名分點前17天張增減,0.026532072573900223,0.026532072573900223
賣超第11名分點前15天金額增減(千),-0.026530664414167404,0.026530664414167404
買超第5名分點前17天買金額(千),0.02652035281062126,0.02652035281062126
買超第9名分點前11天買均值(千),0.026510372757911682,0.026510372757911682
買超第2名分點前8天買金額(千),0.026504579931497574,0.026504579931497574
賣超第10名分點前18天張增減,-0.026503369212150574,0.026503369212150574
賣超第9名分點前6天賣金額(千),0.026500778272747993,0.026500778272747993
賣超第9名分點前2天賣均張,0.026493806391954422,0.026493806391954422
賣超第11名分點前3天賣金額(千),0.026493478566408157,0.026493478566408157
賣超第8名分點前9天賣金額(千),0.026487134397029877,0.026487134397029877
賣超第12名分點前20天張增減,-0.026485847309231758,0.026485847309231758
買超第5名分點前6天買均值(千),0.026479076594114304,0.026479076594114304
買超第8名分點前4天買均值(千),0.026467135176062584,0.026467135176062584
賣超第11名分點前12天賣均值(千),0.02645210362970829,0.02645210362970829
賣超第14名分點前4天賣均值(千),0.026446811854839325,0.026446811854839325
買超第10名分點前8天買張,0.026442453265190125,0.026442453265190125
賣超第2名分點前16天金額增減(千),-0.026441583409905434,0.026441583409905434
賣超第3名分點前4天金額增減(千),-0.026434723287820816,0.026434723287820816
買超第4名分點前12天買張,0.026430098339915276,0.026430098339915276
買超第7名分點前14天金額增減(千),0.026427827775478363,0.026427827775478363
賣超第12名分點前13天張增減,-0.02642296440899372,0.02642296440899372
賣超第13名分點前20天張增減,-0.026418445631861687,0.026418445631861687
買超第14名分點前6天買均張,0.026415711268782616,0.026415711268782616
買超第3名分點前1天賣均價,0.026411134749650955,0.026411134749650955
技術指標_季DIF-季MACD,0.02640897035598755,0.02640897035598755
買超第14名分點前1天賣均價,0.026402447372674942,0.026402447372674942
買超第8名分點前4天買金額(千),0.026399144902825356,0.026399144902825356
買超第13名分點前17天買金額(千),0.026396682485938072,0.026396682485938072
日自營_自營商賣張(避險),0.026392193511128426,0.026392193511128426
賣超第14名分點買均價,0.02638576366007328,0.02638576366007328
賣超第3名分點前6天賣張,0.02638501301407814,0.02638501301407814
賣超第9名分點前4天賣金額(千),0.026383204385638237,0.026383204385638237
賣超第13名分點前5天賣均值(千),0.02638067491352558,0.02638067491352558
主力券商_前7天分點進出,0.02637329138815403,0.02637329138815403
買超第1名分點前7天金額增減(千),0.026369500905275345,0.026369500905275345
買超第6名分點前7天買均值(千),0.026365118101239204,0.026365118101239204
買超第12名分點前1天賣均價,0.026359735056757927,0.026359735056757927
買超第9名分點前13天買金額(千),0.02635600045323372,0.02635600045323372
技術指標_月MACD,0.026346227154135704,0.026346227154135704
買超第3名分點前12天金額增減(千),0.026334434747695923,0.026334434747695923
賣超第11名分點前16天金額增減(千),-0.02633018046617508,0.02633018046617508
買超第9名分點前10天買金額(千),0.02632714807987213,0.02632714807987213
賣超第11名分點前1天買均值(千),0.026322931051254272,0.026322931051254272
買超第2名分點前3天賣金額(千),0.02632223255932331,0.02632223255932331
賣超第13名分點前17天賣均值(千),0.02631811425089836,0.02631811425089836
買超第4名分點前6天買金額(千),0.026317358016967773,0.026317358016967773
買超第2名分點前7天買張,0.02631225250661373,0.02631225250661373
賣超第6名分點前4天金額增減(千),-0.026310574263334274,0.026310574263334274
賣超第2名分點前6天張增減,-0.026308508589863777,0.026308508589863777
買超第3名分點前10天張增減,0.02630341611802578,0.02630341611802578
賣超第10名分點前17天賣均值(千),0.026278620585799217,0.026278620585799217
賣超第7名分點買金額(千),0.02627803385257721,0.02627803385257721
賣超第14名分點前1天買均張,0.026271887123584747,0.026271887123584747
賣超第5名分點前6天金額增減(千),-0.026266740635037422,0.026266740635037422
賣超第6名分點前10天金額增減(千),-0.026266230270266533,0.026266230270266533
賣超第15名分點前10天賣均值(千),0.026263494044542313,0.026263494044542313
買超第2名分點前17天金額增減(千),0.026263481006026268,0.026263481006026268
賣超第4名分點前2天賣均值(千),0.02625676430761814,0.02625676430761814
賣超第8名分點前18天金額增減(千),-0.026255782693624496,0.026255782693624496
買超第15名分點前5天賣均張,0.026246197521686554,0.026246197521686554
買超第5名分點前12天買張,0.026246044784784317,0.026246044784784317
日自營_自營商持股比率(%),0.026235945522785187,0.026235945522785187
買超第14名分點前14天買均值(千),0.026228442788124084,0.026228442788124084
賣超第10名分點前16天金額增減(千),-0.02622559666633606,0.02622559666633606
賣超第3名分點前2天買張,0.026222262531518936,0.026222262531518936
買超第12名分點前9天買金額(千),0.026218269020318985,0.026218269020318985
賣超第2名分點買均價,0.026217257604002953,0.026217257604002953
買超第2名分點前1天買均值(千),0.026200853288173676,0.026200853288173676
賣超第11名分點前20天賣均值(千),0.026191826909780502,0.026191826909780502
買超第15名分點前20天金額增減(千),0.026189690455794334,0.026189690455794334
買超第3名分點前10天金額增減(千),0.02618713118135929,0.02618713118135929
買超第12名分點前15天買均值(千),0.02618316560983658,0.02618316560983658
賣超第15名分點前17天金額增減(千),-0.026181858032941818,0.026181858032941818
賣超第6名分點前6天賣張,0.026180503889918327,0.026180503889918327
賣超第4名分點前5天賣張,0.02617780491709709,0.02617780491709709
買超第5名分點前14天金額增減(千),0.02617719955742359,0.02617719955742359
賣超第3名分點買金額(千),0.026175308972597122,0.026175308972597122
賣超第5名分點前9天張增減,-0.026174895465373993,0.026174895465373993
買超第5名分點前6天買張,0.026173358783125877,0.026173358783125877
買超第3名分點前7天買張,0.02616244927048683,0.02616244927048683
買超第9名分點前12天買張,0.026155583560466766,0.026155583560466766
買超第8名分點前1天賣均價,0.026152031496167183,0.026152031496167183
買超第1名分點前4天買金額(千),0.026142055168747902,0.026142055168747902
買超第4名分點前11天張增減,0.02614043653011322,0.02614043653011322
賣超第2名分點前17天金額增減(千),-0.026136841624975204,0.026136841624975204
買超第2名分點前19天金額增減(千),0.02613230049610138,0.02613230049610138
買超第4名分點前15天金額增減(千),0.026129726320505142,0.026129726320505142
買超第15名分點前14天張增減,0.02612464688718319,0.02612464688718319
買超第1名分點前12天金額增減(千),0.026119951158761978,0.026119951158761978
賣超第6名分點前7天金額增減(千),-0.02611101232469082,0.02611101232469082
買超第12名分點前13天買均值(千),0.02610912173986435,0.02610912173986435
買超第8名分點賣金額(千),0.026107650250196457,0.026107650250196457
買超第13名分點前17天買張,0.026073507964611053,0.026073507964611053
買超第13名分點前5天買金額(千),0.026070989668369293,0.026070989668369293
賣超第15名分點前17天張增減,-0.026064328849315643,0.026064328849315643
買超第11名分點前2天賣均價,0.02606385201215744,0.02606385201215744
買超第12名分點前20天張增減,0.026063254103064537,0.026063254103064537
賣超第15名分點買金額(千),0.026061832904815674,0.026061832904815674
買超第12名分點前2天賣均張,0.026059959083795547,0.026059959083795547
買超第5名分點前19天買張,0.02605356089770794,0.02605356089770794
買超第6名分點前10天買張,0.0260519627481699,0.0260519627481699
買超第12名分點賣均張,0.026051370427012444,0.026051370427012444
買超第1名分點前6天張增減,0.026051072403788567,0.026051072403788567
買超第13名分點前19天買均值(千),0.026045067235827446,0.026045067235827446
買超第11名分點前2天賣均值(千),0.026044756174087524,0.026044756174087524
個股券商分點區域分析_近60日買超2分點區域密度,0.02603953890502453,0.02603953890502453
買超第3名分點前12天買張,0.026039304211735725,0.026039304211735725
買超第6名分點前9天買張,0.026038499549031258,0.026038499549031258
賣超第6名分點前7天張增減,-0.026027267798781395,0.026027267798781395
賣超第13名分點前9天賣金額(千),0.026024162769317627,0.026024162769317627
賣超第7名分點前8天賣張,0.02602408081293106,0.02602408081293106
賣超第1名分點前2天賣張,0.02602279558777809,0.02602279558777809
買超第14名分點前3天賣均值(千),0.026015277951955795,0.026015277951955795
賣超第11名分點前5天賣均值(千),0.02600325085222721,0.02600325085222721
買超第14名分點前14天買金額(千),0.026003174483776093,0.026003174483776093
賣超第7名分點前18天金額增減(千),-0.025997672230005264,0.025997672230005264
買超第8名分點前10天買張,0.02599186822772026,0.02599186822772026
主力券商_前12天分點買賣力,0.025988934561610222,0.025988934561610222
賣超第8名分點前14天金額增減(千),-0.025980615988373756,0.025980615988373756
賣超第10名分點前15天金額增減(千),-0.025971151888370514,0.025971151888370514
賣超第2名分點前6天賣張,0.025971021503210068,0.025971021503210068
賣超第12名分點買張,0.025967881083488464,0.025967881083488464
賣超第4名分點前8天金額增減(千),-0.025966396555304527,0.025966396555304527
買超第11名分點前8天買張,0.02595985122025013,0.02595985122025013
賣超第11名分點前11天賣張,0.025958459824323654,0.025958459824323654
買超第4名分點前14天金額增減(千),0.02595444954931736,0.02595444954931736
買超第9名分點前3天賣均價,0.02594425529241562,0.02594425529241562
買超第1名分點前17天金額增減(千),0.025941165164113045,0.025941165164113045
賣超第8名分點前15天金額增減(千),-0.025925027206540108,0.025925027206540108
買超第6名分點前14天金額增減(千),0.025917772203683853,0.025917772203683853
賣超第10名分點前3天賣均值(千),0.025917334482073784,0.025917334482073784
買超第2名分點前4天金額增減(千),0.02591094747185707,0.02591094747185707
賣超第9名分點前8天賣均張,0.025910571217536926,0.025910571217536926
買超第12名分點前11天買均張,0.0259103886783123,0.0259103886783123
賣超第14名分點前8天賣張,0.025910111144185066,0.025910111144185066
賣超第11名分點前15天賣均值(千),0.02590445801615715,0.02590445801615715
買超第5名分點前9天金額增減(千),0.02590211294591427,0.02590211294591427
賣超第12名分點前5天賣均張,0.02589626982808113,0.02589626982808113
賣超第4名分點前2天買張,0.025894494727253914,0.025894494727253914
買超第13名分點前7天買張,0.025887489318847656,0.025887489318847656
賣超第8名分點前2天買均價,0.025885459035634995,0.025885459035634995
賣超第14名分點前3天買金額(千),0.02588508464396,0.02588508464396
買超第12名分點前17天買張,0.02587742730975151,0.02587742730975151
賣超第4名分點前2天買金額(千),0.025876332074403763,0.025876332074403763
賣超第13名分點前19天張增減,-0.025872932747006416,0.025872932747006416
賣超第8名分點前16天金額增減(千),-0.02587089128792286,0.02587089128792286
賣超第3名分點前4天賣金額(千),0.0258596483618021,0.0258596483618021
賣超第9名分點前12天賣張,0.025859372690320015,0.025859372690320015
賣超第13名分點前2天買張,0.025855083018541336,0.025855083018541336
買超第13名分點前14天買均值(千),0.025851018726825714,0.025851018726825714
買超第9名分點前2天賣均價,0.025850536301732063,0.025850536301732063
賣超第13名分點前8天賣金額(千),0.025848237797617912,0.025848237797617912
買超第2名分點前16天買均值(千),0.025837775319814682,0.025837775319814682
賣超第4名分點前3天賣均值(千),0.025835908949375153,0.025835908949375153
賣超第15名分點前19天賣張,0.025833142921328545,0.025833142921328545
買超第12名分點前2天賣均價,0.025830958038568497,0.025830958038568497
賣超第5名分點前11天金額增減(千),-0.025815967470407486,0.025815967470407486
